#{"t_start": 1788899905.600558, "env_id": "None"}
r,l,t
0.916673,3,19488.969883
0.991778,3,19491.337148
0.957691,3,19491.419425
0.97759,3,19493.774885
0.939183,8,19496.617046
0.93961,3,19499.536628
0.952246,3,19502.447577
0.942294,4,19508.385144
0.919155,8,19508.632685
0.981265,3,19511.417748
0.87993,5,19516.057281
0.002938,8,19517.057904
0.961727,4,19519.872586
0.939834,3,19519.955084
0.945465,4,19520.084678
0.936512,3,19523.006569
0.311398,11,19656.056097
0.81709,5,19656.215005
0.984451,3,19656.289544
0.0,4,19718.749315
0.882471,3,19723.997103
0.991987,3,19724.075495
0.926863,4,19729.783094
0.980587,5,19732.126002
0.988746,5,19734.719219
0.913056,5,19739.200981
0.930315,5,19739.332634
0.123444,4,19779.941606
0.954819,4,19780.050465
0.991719,3,19782.178003
0.954819,3,19782.249881
0.123531,3,19782.593054
0.938818,5,19786.054562
0.936512,3,19788.972001
0.972087,3,19789.057578
0.972468,3,19793.7598
0.975977,3,19796.04017
0.983359,4,19796.155379
0.913002,6,19800.578213
0.929144,4,19800.700034
0.957434,4,19805.898168
0.99297,4,19809.890907
0.989697,3,19811.984904
0.972468,3,19814.496155
0.869107,3,19814.611087
0.882471,4,19820.202441
0.950817,4,19820.348613
0.960195,4,19820.461016
0.861405,4,19823.835448
0.939611,3,19826.911416
0.936145,3,19827.002915
0.984274,3,19827.089233
0.0,4,20001.126291
0.832384,6,20001.314508
0.97997,3,20003.624839
0.960223,4,20003.728983
0.915795,3,20003.812997
0.939752,3,20003.894964
0.996404,3,20005.810575
0.930877,3,20006.048838
0.924746,4,20006.150965
0.814084,6,20019.617096
0.758412,5,20019.967204
0.936536,4,20020.076641
0.996554,4,20020.167528
0.942859,4,20025.893892
0.904733,3,20029.260379
0.977765,5,20033.751204
0.947881,3,20033.832994
0.972906,4,20037.082171
0.966064,3,20037.163299
0.911657,8,20041.073931
0.941667,7,20041.309203
0.947794,4,20043.923945
0.989548,3,20048.031821
0.992076,4,20048.127544
0.947257,3,20051.137447
0.980029,4,20051.231464
0.972614,3,20053.47919
0.981265,3,20418.811862
0.963199,3,20421.089737
0.939383,4,20423.905529
0.909798,4,20427.021978
0.0,1,20487.279429
0.940932,3,20487.370373
0.866327,3,20496.91908
0.918635,3,20499.892592
0.784143,3,20500.171943
0.884849,3,20500.263788
0.993119,3,20502.294319
0.952675,3,20505.02238
0.953733,3,20507.651223
0.968709,3,20507.727031
0.922833,3,20507.939477
0.965922,3,20510.287119
0.963313,3,20510.364908
0.973227,3,20512.593482
0.94088,4,20512.722327
0.959592,4,20515.296766
0.930399,3,20515.385466
0.90324,5,20555.692723
0.936313,4,20562.368871
0.984659,4,20564.686587
0.920014,3,20564.786667
0.982739,3,20567.1464
0.924941,3,20567.228841
0.963457,3,20567.311536
0.922584,5,20570.765555
0.929929,3,20573.893605
0.913654,4,20577.485357
0.952675,4,20582.820646
0.988064,6,20589.407228
0.123393,7,20630.38339
0.979059,4,20634.908667
0.882471,3,20640.13069
0.939747,3,20640.29601
0.873239,3,20640.38498
0.982887,3,20644.692185
0.916923,4,20644.942478
0.939383,3,20647.734869
0.966067,3,20650.027322
0.979852,3,20652.235539
0.946003,4,20652.33789
0.729687,4,20663.014796
0.989697,3,20665.470209
0.93328,3,20665.551598
0.729534,3,20685.602481
0.771864,5,20698.32513
0.987589,4,20698.42367
0.942859,3,20701.162323
0.841463,4,20706.047667
0.99491,3,20707.945814
0.988123,3,20708.01955
0.887043,10,20739.264268
0.826386,5,20745.655166
0.977884,3,20748.409886
0.922196,5,20748.559697
0.979499,4,20750.70895
0.8873,8,20759.166228
0.936145,3,20759.27391
0.894284,5,20763.099608
0.955969,3,20765.75864
0.948538,3,20771.746181
0.890126,4,20771.867969
0.97627,3,20777.210622
0.979852,3,20779.335065
0.99491,3,20781.25651
0.97627,4,20786.492001
0.991719,3,20788.573184
0.981265,3,20791.273404
0.87089,8,20809.592134
0.908376,9,20855.486433
0.930068,3,20858.570025
0.976943,3,20858.647934
0.903509,3,20862.005967
0.916233,6,20862.285009
0.0,1,20922.87511
0.930399,3,20922.969278
0.973986,3,20923.043762
0.944161,3,20925.748666
0.966067,3,20928.164623
0.947257,3,20931.179778
0.758822,3,20931.476323
0.859561,3,20936.130711
0.933394,4,20942.358278
0.981676,3,20942.492555
0.869576,6,20943.041802
0.857114,3,20943.278476
0.930568,4,20946.467654
0.967373,3,20949.091495
0.991332,3,20953.252909
0.93961,3,20958.934529
0.961727,5,20964.372411
0.902914,3,20967.571973
0.975273,3,20967.653828
0.979353,3,20972.055635
0.968418,3,20974.359105
0.99491,3,20976.269285
0.942859,3,20979.127336
0.961727,3,20984.555007
0.976417,8,20991.141418
0.956113,7,20998.587547
0.960023,5,21001.392952
0.881218,7,21005.07918
0.123404,4,21005.377446
0.969027,3,21005.456297
0.882471,3,21010.837634
0.898128,3,21010.971411
0.961727,3,21016.392568
0.970106,4,21020.867195
0.923614,3,21024.344178
0.993656,4,21026.500152
0.757821,4,21031.724441
0.962304,3,21034.373112
0.0,5,21096.347439
0.913056,3,21104.402019
0.987916,3,21106.594279
0.121304,4,21148.405944
0.922699,3,21155.069716
0.96563,3,21155.149179
0.961727,3,21157.984414
0.9619,5,21160.243256
0.991481,4,21162.288406
0.966064,3,21162.422369
0.864786,4,21162.683049
0.854283,5,21162.878929
0.917033,4,21162.994966
0.002941,5,21199.412472
0.938338,4,21199.521864
0.920454,4,21199.626043
0.979059,3,21201.824816
0.979499,5,21208.098702
0.961727,3,21210.915481
0.889783,23,21240.696457
0.964819,3,21243.065391
0.729534,3,21262.994588
0.954819,3,21263.127986
0.974075,3,21266.333861
0.947367,4,21266.444996
0.9287,3,21266.565539
0.968244,5,21272.377522
0.919817,5,21272.521462
0.939751,3,21278.14172
0.977444,3,21283.391177
0.762294,5,21283.705742
0.967138,3,21285.974995
0.828446,3,21286.074743
0.892913,3,21289.629669
0.961727,3,21292.529744
0.922833,3,21292.612708
0.95709,5,21298.026973
0.93581,6,21304.601227
0.929929,3,21307.631173
0.882471,3,21312.837203
0.87089,3,21317.675622
0.990677,3,21317.768624
0.969029,4,21320.426713
0.962304,3,21323.118079
0.729775,4,21323.469813
0.984303,3,21323.551789
0.913056,5,21327.490955
0.97759,3,21332.033648
0.0,12,21447.349421
0.916431,3,21447.457634
0.986138,3,21449.696634
0.0,1,21510.025434
0.904733,3,21513.290973
0.952675,3,21515.980005
0.97759,3,21520.524415
0.933285,3,21523.723548
0.972468,3,21525.980073
0.947881,3,21526.067303
0.936512,3,21529.019331
0.927559,4,21535.829977
0.757866,6,21542.480134
0.896806,9,21550.572442
0.908271,3,21554.436368
0.908271,4,21561.919434
0.942294,4,21568.149988
0.948306,3,21570.263322
0.024078,8,21618.145249
0.974805,3,21618.255594
0.904733,6,21625.587566
0.758412,6,21625.885209
0.912506,3,21641.504628
0.885327,3,21641.596506
0.942686,4,21641.697728
0.983477,3,21641.772819
0.939611,3,21648.34829
0.934629,3,21651.114492
0.925583,3,21651.195091
0.124061,12,21683.290601
0.973227,3,21685.68631
0.981117,3,21685.783278
0.991749,3,21685.853052
0.948021,3,21685.944667
0.953962,4,21689.001203
0.982739,3,21693.426908
0.981559,4,21693.52948
0.87089,4,21698.361965
0.940793,3,21698.444176
0.945323,4,21698.556127
0.956541,3,21698.639982
0.918166,3,21698.719689
0.917313,5,21705.068716
0.918663,3,21708.077295
0.024174,8,21709.1443
0.024042,6,21709.856163
0.939611,3,21713.314082
0.989548,3,21715.462543
0.914015,3,21719.05886
0.973227,3,21721.398982
0.936255,4,21721.506698
0.931325,16,21775.17839
0.921812,3,21778.144089
0.278496,6,21842.593571
0.0,2,21946.773619
0.955969,3,21949.434648
0.939611,4,21952.9852
0.962737,5,21957.693046
0.87102,3,21966.113512
0.909225,3,21978.570336
0.729775,3,21978.692403
0.882471,5,21986.953082
0.92815,5,21990.508733
0.940538,6,21993.576909
0.888894,3,21993.666306
0.967431,4,21996.069331
0.967373,3,21998.796864
0.979353,3,22000.962999
0.911821,3,22001.094544
0.922888,5,22001.218026
0.888182,4,22034.308675
0.921449,3,22037.561592
0.970454,3,22037.672916
0.933588,4,22037.788944
0.963922,3,22037.864599
0.918714,4,22037.983583
0.79311,4,22043.866699
0.898128,3,22043.957237
0.979353,3,22048.48519
0.79311,3,22054.346232
0.979499,4,22056.890863
0.0,5,22119.642248
0.942884,3,22119.738132
0.94999,5,22122.334905
0.920485,4,22128.607463
0.966067,3,22133.344276
0.771311,3,22141.181511
0.881853,4,22141.319653
0.932724,4,22152.359051
0.91089,3,22152.453081
0.97276,3,22154.773963
0.801647,5,22155.107116
0.93961,10,22161.290212
0.953817,5,22161.624122
0.954246,4,22161.72848
0.882471,3,22167.121721
0.927528,4,22170.40418
0.970221,4,22170.537991
0.982679,3,22170.621361
0.950817,4,22170.722016
0.99491,3,22172.627193
0.933285,3,22175.62054
0.954019,4,22175.720148
0.957262,3,22181.252715
0.972641,3,22181.378184
0.0,5,22242.021243
0.857273,3,22247.1349
0.93328,3,22247.233028
0.900398,4,22247.382257
0.987589,3,22247.522655
0.963922,3,22247.594145
0.970659,3,22249.872708
0.984659,3,22254.92495
0.95723,4,22255.027589
0.936199,4,22255.178843
0.875477,3,22259.840764
0.989875,3,22261.902071
0.790257,5,22262.097847
0.966181,3,22266.56817
0.959158,12,22274.260554
0.995059,3,22278.205538
0.919157,5,22284.567778
0.84389,3,22288.838089
0.893607,4,22288.95674
0.948021,5,22291.62218
0.919598,4,22298.149951
0.939834,4,22298.31048
0.848314,5,22304.969754
0.951243,3,22305.063681
0.972468,3,22309.842595
0.960195,3,22309.921213
0.969231,4,22310.021205
0.990677,3,22310.102066
0.929929,3,22313.230078
0.977031,3,22313.309325
0.974075,3,22319.257678
0.987945,3,22321.440038
0.982739,3,22325.945918
0.964761,4,22328.636544
0.959938,3,22331.111706
0.903675,4,22334.720081
0.984659,3,22337.309841
0.982887,3,22339.469427
0.993715,4,22339.571493
0.894922,3,22339.66084
0.962737,4,22342.218708
0.989934,3,22344.281617
0.946943,3,22346.877399
0.974075,3,22350.054839
0.920098,4,22350.262673
0.910865,3,22353.762416
0.904733,3,22357.314847
0.939014,3,22357.447127
0.961727,4,22360.096689
0.895754,4,22360.202568
0.981676,3,22360.27442
0.89894,3,22363.893395
0.913056,5,22370.965125
0.880479,7,22376.001239
0.967373,3,22378.712014
0.903046,3,22378.804236
0.977031,3,22378.893472
0.863308,6,22391.233127
0.94048,3,22391.314115
0.963691,3,22391.446226
0.901615,5,22395.50521
0.9982,3,22399.368727
0.729534,4,22410.192369
0.919155,3,22412.679851
0.962302,3,22412.76637
0.894227,9,22416.463018
0.909225,3,22426.358387
0.002941,8,22477.95954
0.914152,3,22484.456901
0.962737,4,22489.363975
0.931325,10,22522.252457
0.961727,3,22527.62522
0.744369,6,22527.909527
0.921587,3,22527.993206
0.882465,3,22528.087542
0.941274,3,22528.21333
0.99491,3,22530.270113
0.920347,3,22533.568717
0.957262,3,22536.369484
0.848314,4,22542.765671
0.864192,3,22542.87723
0.988123,4,22542.976027
0.918168,3,22543.067877
0.933285,4,22546.149579
0.923112,3,22546.243999
0.987916,3,22550.546992
0.758071,5,22551.129201
0.955969,4,22556.353858
0.96563,4,22556.456904
0.969262,3,22561.16417
0.911958,8,22566.766696
0.962737,3,22569.302978
0.988123,3,22569.373935
0.937525,3,22572.312743
0.0,2,22633.048958
0.961727,3,22638.473225
0.977384,4,22640.757599
0.97759,4,22645.344513
0.965891,3,22645.511763
0.927417,4,22645.651406
0.930315,4,22645.764908
0.831385,3,22645.859805
0.891037,5,22645.999387
0.942884,3,22646.084039
0.894069,3,22650.286742
0.979646,3,22655.345901
0.932359,3,22655.467713
0.964385,3,22655.539978
0.913055,4,22659.152891
0.977884,5,22663.236399
0.986523,3,22665.366759
0.917175,4,22668.743618
0.937356,5,22674.817811
0.979059,3,22679.496156
0.996374,4,22679.587339
0.024028,6,22727.717264
0.963457,3,22727.794115
0.980029,3,22727.873826
0.948021,3,22727.956992
0.8785,4,22732.902387
0.891037,5,22733.054649
0.961696,3,22735.441398
0.957262,3,22738.212872
0.0,3,22802.42749
0.987916,3,22804.689131
0.928364,4,22807.460412
0.947311,3,22807.57267
0.972174,3,22807.652547
0.969873,3,22809.905073
0.952675,3,22812.602291
0.930399,3,22812.688545
0.969085,3,22812.770607
0.913056,3,22817.013682
0.962995,4,22817.125153
0.956455,3,22817.209993
0.972642,5,22820.18259
0.989934,3,22822.256657
0.955624,3,22824.840074
0.828546,3,22824.95906
0.926724,3,22827.828003
0.902914,3,22831.012061
0.942859,3,22836.484078
0.94612,3,22839.154015
0.972468,6,22844.273419
0.884849,3,22844.369583
0.940511,4,22844.478734
0.939611,3,22847.598838
0.984659,4,22852.654619
0.950414,4,22852.750617
0.943736,3,22855.453113
0.990677,3,22855.531863
0.977884,4,22858.148237
0.855052,4,22858.274955
0.0,7,22965.889122
0.930068,3,22969.016847
0.991987,4,22969.11991
0.882471,3,22974.3685
0.963197,4,22974.470353
0.977884,5,22978.085331
0.848314,3,22984.447624
0.956455,3,22984.525136
0.883974,3,22984.61693
0.990797,3,22984.690809
0.963689,3,22984.767652
0.927559,7,22994.671489
0.928921,3,22994.782564
0.954219,4,22994.891299
0.863282,4,23001.195673
0.771311,3,23010.439607
0.024087,5,23010.964604
0.750941,6,23018.055521
0.949392,3,23023.381717
0.960223,3,23023.467735
0.99297,3,23025.567482
0.832209,4,23025.696095
0.848314,6,23037.038131
0.939611,3,23040.264548
0.947257,3,23043.219043
0.978823,3,23043.30625
0.821048,5,23048.743069
0.967431,3,23051.208968
0.869107,4,23051.330339
0.927726,4,23054.476126
0.963197,4,23054.598212
0.908051,5,23065.13327
0.956113,4,23068.794997
0.925052,5,23069.043267
0.899528,5,23069.191273
0.913055,3,23076.257953
0.956113,5,23081.579174
0.939752,3,23081.758841
0.933224,4,23081.867228
0.931325,6,23093.01179
0.848314,3,23105.209153
0.869107,5,23105.361177
0.933224,3,23105.441331
0.969756,3,23105.522784
0.982739,3,23107.880018
0.949392,4,23110.669082
0.927387,4,23110.776675
0.946003,3,23110.861546
0.989697,3,23113.009889
0.961727,3,23118.291063
0.961727,3,23121.138912
0.853829,5,23124.558548
0.972349,3,23124.639227
0.972291,3,23124.71494
0.811085,5,23132.578943
0.882471,3,23137.82163
0.94865,3,23137.904784
0.0,7,23237.220172
0.952818,3,23239.88442
0.980087,3,23242.196943
0.972906,6,23245.15866
0.933224,3,23245.237504
0.927726,3,23248.431093
0.910865,3,23251.825799
0.939611,3,23258.419678
0.93961,3,23261.196063
0.110409,8,23316.377052
0.858534,4,23321.732153
0.981676,4,23323.752901
0.811085,3,23338.009117
0.875764,3,23338.111389
0.0,5,23452.302951
0.989578,5,23454.522933
0.844247,3,23459.458143
0.981265,4,23462.783865
0.941299,3,23462.863911
0.873901,5,23466.970474
0.957173,5,23467.100448
0.927805,4,23467.20477
0.987945,3,23469.388479
0.829616,6,23476.985866
0.986138,3,23481.25485
0.961696,3,23483.607351
0.924886,3,23483.71516
0.968709,4,23483.807532
0.965485,3,23483.894471
0.938537,3,23483.981626
0.0,4,23544.737037
0.962304,3,23547.259967
0.002943,4,23547.950063
0.995208,5,23550.060819
0.934828,3,23553.679167
0.929283,3,23553.802672
0.963457,3,23553.87569
0.921145,7,23558.841076
0.933285,3,23561.858924
0.981146,3,23563.98008
0.989697,3,23566.103103
0.933252,4,23566.232421
0.970018,4,23569.354076
0.922029,4,23569.458276
0.952675,5,23572.233834
0.859513,7,23572.965489
0.90324,10,23648.820008
0.0,1,23709.439143
0.979353,3,23711.801055
0.0,1,23772.420188
0.960684,5,23772.569814
0.957173,3,23772.700727
0.99297,3,23774.738777
0.565957,4,24202.968018
0.988064,3,24205.448786
0.944586,3,24205.588419
0.90324,6,24238.64766
0.989548,3,24241.835638
0.962477,3,24244.629723
0.938338,3,24244.713599
0.0,1,24305.144369
0.982887,4,24310.605584
0.0,3,24371.237111
0.949392,3,24374.087182
0.976124,4,24378.831395
0.857546,3,24378.935787
0.979499,3,24381.338324
0.990677,3,24381.413202
0.99491,3,24383.398669
0.0,3,24449.272552
0.922254,3,24452.384943
0.848314,3,24465.055507
0.942294,3,24471.375808
0.911763,3,24471.486704
0.947257,3,24474.420313
0.962304,4,24480.063516
0.991481,4,24482.220379
0.848314,3,24489.5542
0.996823,3,24489.631059
0.963691,3,24489.704174
0.982739,3,24491.949097
0.848314,5,24504.382623
0.972614,4,24508.891205
0.755437,8,24521.889166
0.977031,3,24521.973516
0.967023,3,24522.173416
0.979735,4,24524.510443
0.913056,3,24529.380912
0.99297,3,24531.629122
0.953504,3,24534.40647
0.950414,3,24534.550816
0.848314,3,24541.334757
0.892726,4,24564.465196
0.993268,3,24569.291972
0.946259,4,24569.426462
0.93328,3,24569.530323
0.958699,3,24572.240695
0.881853,5,24572.424996
0.83141,3,24572.710385
0.912724,3,24576.235465
0.99491,3,24578.191739
0.982887,3,24580.546948
0.933588,4,24580.669558
0.124951,8,24582.341136
0.903675,3,24586.42866
0.0,2,24674.769968
0.943001,3,24677.718429
0.940511,4,24677.821641
0.979059,3,24680.243934
0.930068,3,24683.221308
0.965922,3,24685.738094
0.962737,3,24690.484021
0.907097,3,24690.634971
0.343494,4,24691.41884
0.970308,3,24691.508138
0.882465,3,24691.65538
0.844247,5,24701.753709
0.946318,3,24704.458436
0.85244,4,24708.371723
0.965718,3,24710.693809
0.91385,6,24718.021142
0.864371,4,24718.188109
0.963922,3,24718.322012
0.977884,3,24725.090643
0.857273,3,24730.390011
0.920764,4,24735.429519
0.99491,3,24737.436559
0.932445,3,24741.239916
0.898778,3,24748.772036
0.931828,3,24748.855233
0.913056,3,24753.078849
0.0,6,24838.53953
0.784143,3,24838.727571
0.23411,15,24901.076701
0.99491,4,24903.082033
0.938537,3,24903.173851
0.99297,3,24905.22155
0.968418,3,24907.581876
0.234306,16,25031.563249
0.967545,3,25034.02329
0.967458,4,25036.520697
0.978529,3,25036.614684
0.967922,4,25036.718365
0.886371,4,25036.835729
0.915497,3,25039.966442
0.99491,3,25041.939515
0.907475,4,25042.074483
0.872195,3,25046.279848
0.992076,3,25046.410516
0.960224,3,25049.047011
0.795636,3,25049.326231
0.972643,3,25051.819555
0.945663,3,25052.016118
0.996404,3,25056.199439
0.024076,4,25056.707355
0.980058,3,25056.794085
0.981559,4,25057.114537
0.966067,3,25059.77914
0.883815,5,25059.944131
0.729775,4,25060.350695
0.97759,3,25062.889107
0.924886,4,25063.012907
0.102207,16,25144.020143
0.882471,3,25149.283414
0.94048,3,25149.37963
0.913056,3,25153.696381
0.939752,3,25153.868663
0.977618,3,25156.02651
0.962737,3,25158.512824
0.991749,3,25158.596342
0.953906,3,25158.850287
0.93099,3,25158.933421
0.96653,3,25161.194308
0.848314,3,25167.675216
0.981205,5,25167.816666
0.795588,3,25167.916711
0.9982,5,25169.943936
0.857546,4,25170.075986
0.983683,3,25170.154956
0.856755,6,25182.771803
0.945066,3,25182.857232
0.980205,3,25182.947523
0.987916,3,25185.154135
0.989697,3,25187.378375
0.993119,3,25189.380185
0.0,1,25249.70278
0.794968,3,25255.620115
0.960223,5,25255.805162
0.943001,3,25258.569985
0.939611,3,25265.379706
0.875477,4,25270.439505
0.913056,4,25281.399139
0.946262,3,25286.627152
0.978294,3,25288.754997
0.930399,3,25288.861094
0.962304,3,25291.384511
0.953733,4,25293.986598
0.954219,3,25294.066585
0.947311,3,25294.148794
0.910864,3,25306.110111
0.913055,3,25309.872846
0.853107,12,25319.530071
0.973227,3,25321.72149
0.946262,3,25324.335832
0.931045,3,25332.635829
0.972468,3,25337.365136
0.987916,3,25339.762458
0.989548,3,25341.848835
0.946259,3,25342.023731
0.970017,3,25344.247722
0.984421,3,25344.34709
0.983064,3,25346.475945
0.981088,4,25348.681554
0.023908,10,25351.896711
0.910152,3,25351.982222
0.983329,3,25352.121118
0.942859,3,25354.937713
0.972641,3,25355.009546
0.933146,8,25370.816075
0.947257,3,25373.751839
0.878445,4,25373.873619
0.880191,3,25373.964257
0.9982,3,25375.985346
0.942294,3,25381.86833
0.943141,3,25381.94791
0.972614,3,25384.180163
0.982887,3,25388.455281
0.979646,3,25391.404171
0.976855,3,25391.482019
0.988212,3,25391.564402
0.93961,3,25394.495478
0.933589,3,25394.586043
0.813399,3,25400.809011
0.957031,4,25403.172912
0.907832,3,25403.266309
0.956801,4,25405.784235
0.957262,3,25408.397274
0.0,9,25476.323148
0.859561,3,25480.926483
0.946315,5,25481.054861
0.889862,4,25484.622037
0.934966,4,25484.761252
0.989875,3,25486.819449
0.939611,3,25489.944857
0.889598,4,25493.72233
0.99832,5,25497.572271
0.979353,3,25501.857349
0.99491,3,25503.750572
0.993686,4,25503.852277
0.941667,3,25503.947217
0.967373,3,25508.972505
0.970106,3,25513.436914
0.918714,3,25513.708478
0.882471,3,25523.543618
0.946262,3,25526.313186
0.0,3,25589.019403
0.953906,3,25589.112384
0.936145,3,25589.19923
0.882471,4,25594.49805
0.93961,3,25597.143609
0.966238,3,25599.154012
0.97806,3,25601.473636
0.949534,4,25606.758494
0.939611,3,25610.261237
0.980087,3,25612.544624
0.924552,3,25612.638041
0.848314,3,25624.394891
0.91322,3,25627.652287
0.882471,3,25637.48341
0.947598,3,25640.165499
0.914015,4,25643.535961
0.921394,4,25646.80263
0.987916,3,25649.149622
0.894466,3,25649.23855
0.929339,3,25649.321953
0.940793,3,25649.399518
0.984215,3,25649.508451
0.981265,3,25652.880008
0.986523,3,25655.175323
0.974425,6,25658.634494
0.990588,3,25658.707755
0.96563,3,25658.789462
0.981146,3,25660.911167
0.825941,4,25666.02582
0.90324,4,25693.761363
0.986048,3,25693.839253
0.934966,3,25693.913594
0.961695,4,25696.218743
0.961727,3,25698.854021
0.989934,3,25700.878346
0.757866,3,25700.977957
0.911821,3,25701.064983
0.844247,3,25710.503662
0.954219,3,25710.600067
0.991481,4,25712.613604
0.916293,3,25712.695946
0.983359,3,25712.782627
0.927559,3,25716.438186
0.758412,6,25716.65036
0.913056,3,25724.58135
0.895808,3,25724.671634
0.979498,3,25724.779255
0.990797,3,25724.847286
0.565957,4,25725.042696
0.811085,5,25741.540402
0.84308,4,25745.901616
0.830662,6,25746.068735
0.939611,3,25749.486947
0.9299,3,25752.407133
0.883974,4,25752.525885
0.771311,3,25761.548145
0.957262,3,25764.260048
0.960223,3,25764.387268
0.972176,3,25767.27401
0.91089,3,25767.374576
0.988064,4,25771.859309
0.962073,3,25771.933737
0.978205,3,25772.021304
0.848314,3,25778.316577
0.979499,3,25780.4543
0.866974,4,25780.612955
0.960223,3,25780.687243
0.937356,3,25786.723474
0.988568,3,25786.792378
0.987916,3,25791.038586
0.972614,4,25795.573565
0.962304,3,25798.212646
0.937917,8,25805.569542
0.748736,5,25805.88136
0.933285,5,25808.669944
0.97627,3,25811.667247
0.984451,3,25811.74458
0.959275,3,25814.217802
0.932445,3,25817.213573
0.934828,3,25820.858673
0.929929,3,25823.942798
0.984659,3,25826.265703
0.99491,3,25828.167345
0.954017,4,25828.267292
0.984659,3,25831.151027
0.93961,5,25839.428842
0.932724,3,25850.529014
0.96653,3,25852.703278
0.903046,3,25852.815335
0.845929,5,25865.429875
0.79311,4,25871.189069
0.975068,3,25871.300115
0.975331,3,25873.303334
0.848314,3,25879.545033
0.956113,3,25882.195031
0.87102,3,25886.455975
0.861788,6,25900.2485
0.913056,5,25904.479203
0.991719,3,25906.518865
0.961842,3,25906.600127
0.0,1,25967.189493
0.966238,3,25969.214605
0.976329,4,25971.502638
0.99491,3,25973.39991
0.980499,3,25977.62273
0.963691,4,25977.719538
0.755641,7,25984.777081
0.956254,3,25984.886995
0.952818,4,25988.011704
0.989697,4,25990.119344
0.939611,3,25993.555042
0.954019,3,25993.635253
0.962737,3,25996.157096
0.884664,3,25999.352929
0.979059,3,26001.576266
0.962651,4,26004.148029
0.848314,4,26009.787412
0.976679,4,26009.979674
0.976124,4,26012.279472
0.993119,3,26014.296249
0.771311,3,26031.058304
0.981559,3,26031.129701
0.991778,3,26033.52301
0.991749,3,26033.5984
0.973986,3,26033.671602
0.939611,3,26037.073065
0.933285,3,26040.085719
0.986138,3,26044.224702
0.959275,3,26046.788102
0.962071,6,26051.637244
0.94612,3,26054.347459
0.913056,3,26058.648
0.962737,3,26060.971098
0.920375,4,26064.328881
0.903512,3,26068.238365
0.937323,3,26068.361101
