device_id,circuit_id,split,family,generator,num_qubits,depth,size,attempts_expected,attempts_observed,success_count,failure_count,timeout_count,success_rate,transpile_success_n,transpile_median_s,transpile_mean_s,transpile_p95_s,transpile_max_s,eligible_configurations,best_config_id,best_median_score
ibm_heron_156,graphstate_indep_qiskit_15,train,graphstate,qiskit,15,9,45,36,36,34,0,2,0.9444444444444444,34,0.020316058999014786,3.8235457288516472,19.060545880494786,74.3627685859974,11,o3_default_default,0.9399821108
ibm_heron_156,graphstate_indep_qiskit_16,train,graphstate,qiskit,16,7,48,36,36,36,0,0,1.0,36,0.02074997049930971,4.537380447472161,29.75941851850257,34.294997593002336,12,o3_default_default,0.9235666234
ibm_heron_156,graphstate_indep_qiskit_17,train,graphstate,qiskit,17,6,51,36,36,35,0,1,0.9722222222222222,35,0.01959467500273604,3.900649587999838,27.85629574499979,31.46920727199904,11,o3_default_default,0.9234184458
ibm_heron_156,graphstate_indep_qiskit_18,train,graphstate,qiskit,18,7,54,36,36,36,0,0,1.0,36,0.02366463550060871,3.9069442368608076,21.280755362748096,42.91589667700464,12,o2_default_default,0.9046528472
ibm_heron_156,graphstate_indep_qiskit_19,train,graphstate,qiskit,19,7,57,36,36,36,0,0,1.0,36,0.02459713249845663,5.483037684027901,34.15898817774723,37.140238186002534,12,o3_default_default,0.8999699379
ibm_heron_156,graphstate_indep_qiskit_20,train,graphstate,qiskit,20,9,60,36,36,35,0,1,0.9722222222222222,35,0.02096474800055148,5.044350826114533,32.236919353502884,50.91669174699928,11,o3_default_default,0.9269782078
ibm_heron_156,graphstate_indep_qiskit_21,train,graphstate,qiskit,21,7,63,36,36,35,0,1,0.9722222222222222,35,0.026103338997927494,4.401042927143031,32.07083080789962,32.75617902600061,11,o3_default_default,0.8761457986
ibm_heron_156,graphstate_indep_qiskit_22,train,graphstate,qiskit,22,8,66,36,36,36,0,0,1.0,36,0.028329563996521756,7.6721213679993525,45.25538918474922,55.57577347000188,12,o3_default_default,0.8656483529
ibm_heron_156,graphstate_indep_qiskit_23,train,graphstate,qiskit,23,6,69,36,36,36,0,0,1.0,36,0.02633577750020777,6.147095769777782,36.47749519974968,56.00753578900185,12,o3_default_default,0.8993479372
ibm_heron_156,graphstate_indep_qiskit_24,train,graphstate,qiskit,24,8,72,36,36,36,0,0,1.0,36,0.027387769499910064,8.99144888272268,54.80554437574574,62.41111295400333,12,o3_default_default,0.8336054468
ibm_heron_156,graphstate_indep_qiskit_25,train,graphstate,qiskit,25,7,75,36,36,36,0,0,1.0,36,0.026634994501364417,9.597359442082961,58.751200252247145,68.59576141899743,12,o3_default_default,0.8224610642
ibm_heron_156,graphstate_indep_qiskit_26,train,graphstate,qiskit,26,8,78,36,36,34,0,2,0.9444444444444444,34,0.025497963499219622,5.988929867559551,41.87031720569972,80.5353741949948,10,o3_default_default,0.8363136481
ibm_heron_156,graphstate_indep_qiskit_27,train,graphstate,qiskit,27,8,81,36,36,36,0,0,1.0,36,0.029112206499121385,9.841191115362058,61.023629443501704,75.46710278499813,12,o3_default_default,0.8375724666
ibm_heron_156,graphstate_indep_qiskit_28,train,graphstate,qiskit,28,10,84,36,36,34,0,2,0.9444444444444444,34,0.024229642000136664,8.552193014530049,71.56094172295195,78.51265068100474,10,o3_default_default,0.7899063216
ibm_heron_156,graphstate_indep_qiskit_29,train,graphstate,qiskit,29,9,87,36,36,36,0,0,1.0,36,0.02949305350193754,11.049143845083462,72.08062858800076,95.79154039100104,12,o3_default_default,0.8048393023
ibm_heron_156,graphstate_indep_qiskit_3,train,graphstate,qiskit,3,5,9,36,36,36,0,0,1.0,36,0.015053612001793226,0.6474049331116274,3.817042480000964,4.102704181997979,12,o2_default_default,0.9932900958
ibm_heron_156,graphstate_indep_qiskit_30,train,graphstate,qiskit,30,8,90,36,36,36,0,0,1.0,36,0.029766380499495426,11.841766502805816,73.46626459199797,81.5997654679959,12,o3_default_default,0.8085651348
ibm_heron_156,graphstate_indep_qiskit_4,train,graphstate,qiskit,4,5,12,36,36,36,0,0,1.0,36,0.016859446001035394,1.0636776128610816,6.330343702498794,7.1031835789981415,12,o3_default_default,0.9879389902
ibm_heron_156,graphstate_indep_qiskit_40,train,graphstate,qiskit,40,9,120,36,36,30,0,6,0.8333333333333334,30,0.03078210150124505,0.08854480959998909,0.29350781760040257,0.49855577199923573,10,o3_default_default,0.6790281322
ibm_heron_156,graphstate_indep_qiskit_5,train,graphstate,qiskit,5,6,15,36,36,36,0,0,1.0,36,0.016879721002624137,1.5416492246943865,8.97851626749798,12.597364415996708,12,o2_dense_sabre,0.9854976867
ibm_heron_156,graphstate_indep_qiskit_50,train,graphstate,qiskit,50,10,150,36,36,30,0,6,0.8333333333333334,30,0.029242199500004062,0.05793440949976988,0.1613874705482885,0.23328600599779747,10,o3_default_default,0.583561201
