#{"t_start": 1788946560.1669784, "env_id": "None"}
r,l,t
0.929147,3,80415.735023
0.796615,3,80416.026278
0.957058,3,80416.118195
0.904597,3,80420.012902
0.953962,3,80423.287853
0.882471,3,80428.815597
0.952246,3,80434.769294
0.925194,3,80436.019622
0.962737,3,80440.940481
0.865357,3,80441.199995
0.90324,3,80482.648403
0.936372,3,80488.810756
0.970163,3,80488.932351
0.972468,3,80491.646117
0.92353,3,80496.230743
0.993686,3,80496.323153
0.950446,3,80499.012337
0.947257,3,80505.074626
0.0,11,80702.549114
0.972468,3,80707.56868
0.942859,3,80713.448075
0.982887,3,80715.999218
0.982887,3,80718.410007
0.853719,4,80722.98417
0.910148,3,80723.077387
0.950248,3,80728.694111
0.944161,3,80731.589594
0.918744,3,80735.162407
0.991778,3,80739.668282
0.908271,3,80743.851672
0.942176,3,80743.93957
0.97276,3,80744.68922
0.969231,3,80744.786722
0.989934,3,80746.946023
0.981559,3,80747.09656
0.926724,3,80750.243435
0.931325,8,80775.248406
0.85938,3,80780.301728
0.863489,3,80785.025558
0.0,4,80874.137145
0.910865,3,80881.608873
0.882471,3,80885.064764
0.0,11,81086.126642
0.830662,3,81086.238991
0.858138,4,81089.44039
0.963199,3,81091.886576
0.93831,3,81092.00869
0.906037,3,81095.365715
0.978205,3,81095.515353
0.924778,3,81098.754115
0.94612,3,81104.538283
0.991332,3,81109.032473
0.972174,3,81109.117162
0.894922,3,81109.373015
0.99297,3,81109.527387
0.9299,3,81112.687837
0.927753,3,81115.689768
0.910864,3,81128.691424
0.963517,3,81131.26431
0.987916,3,81133.702965
0.0,9,81277.480606
0.892994,4,81330.534308
0.12337,4,81357.030235
0.991749,3,81357.113288
0.965369,3,81357.237245
0.967373,3,81360.548899
0.934181,3,81363.455366
0.932445,3,81367.46524
0.882471,3,81373.180856
0.947598,3,81376.059583
0.789736,3,81376.187139
0.755709,3,81383.369698
0.910865,3,81388.602387
0.94999,3,81391.138629
0.976358,3,81393.440298
0.942233,3,81393.536273
0.986256,3,81393.618988
0.881853,3,81393.712337
0.962995,3,81393.854528
0.983919,3,81396.086958
0.912506,3,81413.13608
0.894922,3,81413.231479
0.819129,3,81416.726799
0.961727,3,81419.767597
0.757866,3,81420.084587
0.913056,3,81424.652108
0.969873,3,81427.000581
0.916289,3,81429.644607
0.882471,3,81440.469824
0.962304,3,81443.359464
0.0,10,81548.075492
0.982916,3,81550.38477
0.908271,3,81556.23996
0.848518,3,81556.347511
0.757866,3,81556.452711
0.916098,3,81556.549737
0.937356,3,81559.975916
0.894922,3,81560.073685
0.974454,3,81562.346418
0.956455,3,81562.435906
0.976593,3,81564.750807
0.940428,3,81567.496344
0.962593,3,81572.753919
0.972468,3,81577.874488
0.982887,3,81580.36108
0.854488,3,81580.466781
0.947367,3,81580.590268
0.951961,3,81584.4155
0.829367,3,81589.688272
0.944669,3,81595.314674
0.99491,3,81597.329418
0.795588,6,81599.454871
0.974629,3,81601.769684
0.982887,3,81606.321391
0.86476,4,81606.452117
0.991481,3,81610.940617
0.882471,3,81619.383756
0.982739,3,81624.129095
0.873901,3,81628.842875
0.830264,3,81634.124515
0.955969,3,81636.781343
0.898937,3,81640.449365
0.917175,3,81641.749136
0.978205,3,81641.835203
0.934686,3,81644.871412
0.939465,3,81647.361252
0.950218,5,81652.579837
0.982887,3,81655.327998
0.921591,3,81658.517376
0.99491,3,81660.57697
0.94535,3,81662.9271
0.972468,3,81665.533893
0.882471,3,81669.151196
0.948963,3,81671.93078
0.922254,3,81675.096701
0.942402,3,81677.379773
0.986138,3,81679.759292
0.885967,4,81684.017377
0.795636,3,81684.124442
0.9299,3,81687.295382
0.969231,3,81687.381467
0.898778,5,81697.255547
0.97759,3,81699.829529
0.973227,3,81702.165721
0.928031,3,81705.171422
0.963575,3,81707.727474
0.857273,3,81713.138948
0.934629,3,81716.40856
0.902914,3,81719.878872
0.95988,4,81722.460858
0.848314,3,81727.522074
0.934629,3,81730.451217
0.752677,7,81753.073298
0.955624,3,81753.826192
0.986523,3,81756.042987
0.0,1,81812.739632
0.771311,3,81822.723863
0.979735,3,81825.001364
0.927753,3,81828.039858
0.943906,3,81830.861816
0.0,8,81898.846128
0.99491,3,81900.890125
0.829392,3,81906.265437
0.917366,3,81909.605588
0.993268,3,81914.345657
0.922699,3,81919.511439
0.922699,3,81926.662141
0.118708,18,82065.019365
0.991481,3,82069.354535
0.874976,3,82073.603749
0.933146,3,82083.700457
0.884664,3,82087.179352
0.94572,3,82087.986048
0.0,2,82145.277775
0.93961,3,82151.105024
0.972468,3,82153.768928
0.943906,3,82156.51252
0.74804,12,82187.770729
0.975977,3,82192.549759
0.986286,3,82195.214238
0.755483,6,82201.006946
0.969085,3,82201.094144
0.960226,3,82206.05206
0.988271,3,82208.173715
0.948306,3,82210.494972
0.945179,3,82210.58864
0.966238,3,82212.781089
0.866142,3,82217.398169
0.955365,3,82219.941892
0.933146,4,82227.677102
0.955624,3,82230.407681
0.829392,3,82235.769236
0.862764,3,82240.526253
0.982739,3,82243.042452
0.975977,3,82245.5327
0.747479,4,82262.788981
0.984659,3,82265.791651
0.921477,3,82269.231488
0.99297,4,82271.383992
0.993268,3,82276.020048
0.981206,3,82278.545264
0.9225,3,82278.634208
0.962824,3,82281.292032
0.929339,3,82281.389667
0.930706,3,82281.479365
0.97759,3,82284.291776
0.932724,5,82293.407047
0.988064,3,82298.205906
0.918415,3,82301.363213
0.996404,3,82303.469935
0.960224,4,82305.935285
0.913056,3,82312.926744
0.975977,3,82315.449827
0.982887,3,82318.19528
0.918744,3,82321.781701
0.967373,3,82324.454103
0.95723,3,82326.671037
0.99297,3,82328.807337
0.98451,3,82330.805249
0.918415,3,82333.978571
0.829392,3,82339.339639
0.96563,3,82339.428716
0.976124,3,82339.791277
0.862764,3,82344.574692
0.961727,3,82347.614853
0.979852,3,82349.891616
0.993686,3,82349.97453
0.924746,3,82350.066107
0.9225,3,82350.159926
0.967373,3,82355.316172
0.952675,3,82360.756008
0.99491,3,82364.85372
0.830438,3,82368.231422
0.988983,3,82368.314745
0.982887,3,82372.900229
0.927805,3,82375.291128
0.933285,3,82381.542254
0.942402,3,82381.641392
0.959275,3,82386.963004
0.908271,3,82394.877834
0.971301,3,82396.478725
0.924579,3,82396.610657
0.946003,3,82396.704275
0.892913,3,82400.5725
0.996404,4,82402.534704
0.951929,3,82402.625673
0.963517,3,82405.166992
0.0,1,82461.723429
0.976593,3,82464.085115
0.854488,3,82464.18786
0.892913,3,82468.096674
0.0,7,82535.118987
0.991332,3,82539.533452
0.957031,3,82542.080266
0.922833,3,82542.174749
0.976358,3,82544.539081
0.90324,3,82572.308461
0.996404,3,82574.407927
0.97276,3,82576.810976
0.889384,4,82581.321867
0.979059,3,82586.118421
0.966067,3,82591.115195
0.962593,3,82594.226752
0.966238,3,82596.581063
0.989548,3,82598.879674
0.921394,3,82602.355324
0.87102,3,82611.180411
0.922699,3,82618.23314
0.980411,3,82620.33858
0.902914,3,82621.672564
0.980499,3,82626.23019
0.966238,3,82628.400264
0.947311,3,82628.493499
0.966067,3,82633.435261
0.938085,3,82633.527041
0.987589,3,82633.683342
0.913056,3,82637.824197
0.961727,3,82640.954932
0.875477,3,82648.732015
0.982887,3,82653.318962
0.892994,10,82709.037998
0.961696,3,82711.444939
0.942176,3,82711.530344
0.910865,3,82718.944521
0.0,6,82781.327131
0.97627,3,82786.841684
0.947367,3,82786.929706
0.967373,3,82787.718836
0.0,1,82844.297757
0.875477,3,82849.242862
0.986286,3,82854.057385
0.901615,4,82864.677485
0.0,1,82920.942165
0.961727,3,82926.700269
0.942294,3,82930.821197
0.95988,3,82933.374933
0.981265,3,82938.669261
0.96653,3,82941.123813
0.885359,3,82945.186445
0.986138,3,82947.610667
0.771311,3,82955.304756
0.953962,3,82958.440636
0.975273,3,82958.529033
0.921642,3,82958.620042
0.904597,3,82966.082045
0.995059,3,82970.314045
0.942294,3,82973.649709
0.963199,3,82976.079547
0.79311,4,82982.42823
0.97466,3,82986.03313
0.942402,3,82988.332851
0.963575,3,82990.867122
0.942828,3,82991.166309
0.979059,3,82996.007556
0.0,12,83105.11796
0.8946,3,83105.22662
0.922473,3,83105.452829
0.793062,3,83111.762148
0.882471,3,83117.343904
0.931435,3,83120.345646
0.981618,3,83122.497531
0.944161,3,83123.352358
0.97466,3,83129.164637
0.979353,3,83133.893785
0.936512,3,83140.039423
0.937356,3,83143.391562
0.90202,3,83147.276581
0.903512,3,83153.306693
0.950446,3,83155.980543
0.9299,3,83159.134859
0.853719,4,83163.696638
0.965572,3,83163.815945
0.873901,3,83172.669157
0.989697,3,83175.298314
0.12337,4,83201.864859
0.937412,3,83204.704761
0.982916,3,83207.129893
0.968447,3,83207.52499
0.943906,3,83210.289277
0.959419,3,83215.579739
0.973929,3,83218.874965
0.959419,3,83224.111506
0.943906,3,83226.862581
0.882471,3,83232.453555
0.948306,3,83234.78102
0.946943,3,83235.470119
0.965922,3,83240.528622
0.982887,3,83243.350739
0.913056,3,83247.943102
0.796615,3,83248.048103
0.0,4,83306.740246
0.921812,3,83309.87271
0.933957,3,83312.855844
0.962737,3,83317.932209
0.882471,3,83321.480029
0.934125,3,83324.532687
0.979499,3,83326.920134
0.874976,3,83331.147948
0.915497,3,83334.606009
0.987916,3,83339.358649
0.94612,3,83345.179666
0.963575,3,83345.636895
0.99491,3,83347.654748
0.99491,3,83349.649433
0.795588,4,83349.780843
0.977444,3,83355.400883
0.944669,3,83361.034858
0.95988,3,83363.419279
0.959275,3,83368.743657
0.962304,3,83371.454765
0.903046,3,83371.550011
0.972935,3,83373.883131
0.962304,3,83377.439885
0.966238,3,83379.489395
0.917175,3,83386.374994
0.976124,3,83391.134731
0.898937,3,83394.834795
0.982887,3,83399.78611
0.989697,3,83402.420229
0.942176,3,83402.559282
0.944161,3,83403.284875
0.948306,3,83405.610533
0.979499,3,83408.042527
0.969262,3,83410.547741
0.891387,4,83434.005759
0.771311,3,83443.732863
0.956113,3,83449.079248
0.97759,3,83453.882464
0.95053,3,83456.436097
0.99297,3,83458.507293
0.952818,3,83459.264372
0.991481,3,83463.655672
0.943906,3,83466.394922
0.979499,3,83471.090022
0.957031,3,83473.643967
0.882471,3,83479.357635
0.981559,3,83479.44875
0.99297,3,83481.682678
0.969873,3,83484.229234
0.882471,3,83487.786887
0.931325,4,83501.813961
0.796615,4,83501.940355
0.921591,5,83505.039334
0.939611,3,83508.681603
0.979059,3,83511.235754
0.981146,3,83513.493729
0.889384,3,83520.292728
0.953733,3,83522.907326
0.933224,3,83523.001389
0.984659,3,83528.056112
0.940653,3,83530.9541
0.97627,3,83534.212621
0.892536,5,83542.792432
0.889268,3,83542.884013
0.948338,3,83545.961056
0.981323,3,83548.248466
0.915795,3,83548.344556
0.90324,3,83589.933578
0.983919,3,83592.146585
0.912721,3,83595.219162
0.796615,3,83595.31831
0.950018,3,83597.984929
0.953504,3,83598.468839
0.959419,3,83603.587967
0.889862,3,83607.478199
0.975273,3,83607.561384
0.929147,3,83610.952364
0.83141,3,83611.051171
0.795588,4,83611.180502
0.917175,3,83614.700289
0.97627,3,83620.189596
0.947598,3,83623.078225
0.829367,3,83626.432886
0.982887,3,83628.832822
0.976124,3,83633.591102
0.961727,3,83639.479833
0.930961,3,83642.512782
0.0,2,83698.718849
0.913055,3,83706.497337
0.982739,3,83709.090826
0.92203,3,83709.188803
0.917865,3,83711.048833
0.952675,4,83713.878195
0.0,1,83770.243657
0.94535,3,83772.506951
0.937356,3,83776.084338
0.927559,3,83780.040118
0.993119,3,83784.281957
0.96653,3,83786.732148
0.934125,3,83789.830096
0.979059,3,83792.415338
0.894466,3,83792.534212
0.99491,4,83792.551811
0.922473,3,83792.643263
0.873901,3,83796.872668
0.932833,4,83799.924614
0.961727,3,83805.800491
0.932445,3,83809.669681
0.0,5,83868.045093
0.992076,3,83868.137982
0.882471,3,83873.719209
0.947598,3,83876.58452
0.789736,4,83880.89782
0.957262,3,83883.804266
0.969085,3,83883.946241
0.894069,3,83888.33311
0.977444,3,83893.802073
0.930961,3,83896.788932
0.991481,3,83901.12867
0.996404,3,83905.024834
0.945179,3,83905.123282
0.99491,3,83907.268354
0.925194,3,83910.498273
0.830887,3,83910.600387
0.965543,3,83912.928642
0.921812,3,83916.025421
0.982887,3,83920.661892
0.90202,3,83924.358013
0.925194,3,83927.588255
0.984659,3,83930.784822
0.90202,3,83932.432076
0.96653,3,83934.809909
0.916289,3,83937.466608
0.882471,3,83943.045105
0.0,24,84220.742484
0.841463,3,84226.075191
0.932724,4,84238.310409
0.986138,3,84240.714104
0.959475,3,84242.998728
0.889862,3,84246.840415
0.99491,3,84248.862161
0.982887,3,84253.636294
0.916289,3,84256.333997
0.0,2,84324.650588
0.780784,3,84330.832966
0.934686,3,84333.848409
0.831385,3,84333.953038
0.99491,3,84335.967308
0.950018,3,84338.704379
0.960485,3,84341.321052
0.956801,3,84343.875999
0.948135,3,84343.962469
0.976124,3,84348.750894
0.726349,6,84355.931311
0.891305,3,84360.094521
0.947311,3,84360.188091
0.962995,3,84362.712139
0.97466,3,84366.18866
0.922473,3,84366.282547
0.982887,3,84370.869113
0.921587,3,84371.000057
0.991332,3,84373.37827
0.861788,3,84381.532855
0.866142,3,84386.224028
0.847546,3,84390.631426
0.870548,3,84394.814699
0.983123,3,84396.989408
0.0,6,84494.321895
0.902914,3,84497.732589
0.991778,3,84500.266598
0.981146,3,84502.535124
0.907394,3,84502.635916
0.929144,3,84502.759194
0.986523,3,84504.991944
0.986523,3,84507.211887
0.0,3,84611.605134
0.945123,3,84611.702475
0.913049,3,84611.832279
0.991481,3,84616.182388
0.973052,3,84622.098285
0.94612,3,84627.918809
0.99491,3,84629.962988
0.973227,4,84630.280995
0.972468,3,84632.90652
0.841463,5,84643.138237
0.947257,3,84649.129621
0.987916,3,84651.506576
0.982739,3,84656.158132
0.942859,3,84659.896393
0.795588,3,84660.190665
0.947598,3,84663.040438
0.927559,3,84670.375101
0.981265,3,84676.211174
0.910864,3,84687.429734
0.993119,3,84689.560586
0.969873,3,84691.906671
0.0,9,84808.44689
0.982887,3,84810.929615
0.859561,3,84815.912543
0.948963,3,84818.729392
0.875477,3,84826.328372
0.123404,4,84827.005219
0.829392,3,84832.365275
0.977884,3,84838.348169
0.951501,3,84838.469266
0.881669,3,84838.592247
0.982887,3,84841.092529
0.996404,3,84845.113138
0.993417,3,84849.356515
0.857114,3,84849.456986
0.882471,3,84857.809742
0.978205,3,84857.894631
0.79473,3,84864.684256
0.0,1,84920.928235
0.86546,3,84921.041365
0.97466,3,84924.58223
0.0,5,84982.573771
0.987916,4,84984.854664
0.961727,3,84990.58221
0.933224,3,84990.716234
0.821418,3,84994.010104
0.771311,5,85009.144665
0.971533,3,85011.432212
0.974075,3,85014.753361
0.924746,3,85392.839196
0.910148,3,85392.946848
0.993119,3,85395.229885
0.956972,3,85395.317937
0.0,1,85451.349344
0.947598,3,85454.227341
0.972935,3,85456.571749
0.854488,4,85456.708125
0.99491,3,85460.81493
0.974075,3,85467.434179
0.953504,3,85467.789898
0.951961,3,85473.224262
0.932888,3,85475.899848
0.922473,3,85475.994193
0.771311,3,85494.327354
0.875635,3,85496.733041
0.939611,3,85503.916887
0.936199,3,85504.011554
0.866142,3,85508.432323
0.99297,3,85510.655631
0.95379,3,85513.367764
0.969085,3,85513.454093
0.0,6,85591.218652
0.957262,3,85596.992987
0.949392,3,85602.687516
0.963517,3,85605.25186
0.888395,3,85607.132804
0.832209,3,85607.427962
0.794968,3,85613.620388
0.979646,3,85619.022676
0.991481,3,85623.416214
0.795636,3,85623.712918
0.920509,3,85623.807853
0.9982,3,85628.031653
0.969262,3,85630.656089
0.906254,3,85634.058031
0.951961,3,85637.542655
0.757866,3,85637.857656
0.977884,3,85643.82964
0.965543,3,85646.27361
0.979499,3,85650.973464
0.964472,3,85653.596835
0.757025,4,85660.806769
0.942402,3,85660.898129
0.0,10,85745.541609
0.961727,3,85749.067831
0.875477,3,85758.747052
0.970106,3,85763.628042
0.981265,3,85769.006887
0.892913,3,85772.863147
0.986286,3,85773.384734
0.904597,3,85780.810442
0.84503,5,85789.563346
0.939611,3,85793.243293
0.979499,3,85795.636159
0.882471,3,85804.368408
0.829392,3,85809.736586
0.954246,3,85812.09542
0.755709,3,85819.23243
0.9225,3,85819.328417
0.875477,4,85828.98159
0.972614,3,85829.318309
0.811085,3,85844.673944
0.86476,3,85844.776347
0.857273,3,85850.334315
0.964819,3,85852.85354
0.0,5,85965.361313
0.963199,3,85967.832639
0.858138,4,85969.097181
0.973227,3,85971.474367
0.992076,4,85974.092824
0.922254,3,85977.176016
0.92353,3,85983.845914
0.936255,3,85983.936347
0.991481,3,85988.322097
0.979059,3,85993.169535
0.987916,3,85995.444042
0.921394,3,85998.884056
0.969873,3,86001.238015
0.979059,3,86003.734289
0.990142,3,86008.691326
0.0,6,86071.447566
0.962593,3,86074.142294
0.962304,3,86079.647223
0.984659,3,86082.718898
0.0,1,86138.968488
0.988064,3,86143.78433
0.0,5,86202.559198
0.917865,3,86206.454901
0.916289,3,86209.187914
0.910148,3,86209.281545
0.931466,3,86219.552331
0.920454,3,86219.674506
0.94535,3,86219.89163
0.980499,3,86224.380403
0.99297,3,86226.541662
0.979646,3,86231.961501
0.952675,3,86234.876307
0.844247,3,86239.77329
0.895137,3,86239.877787
0.953733,3,86242.4758
0.991332,3,86246.89269
0.972468,3,86247.351635
0.982739,3,86249.660509
0.917865,3,86256.99739
0.974454,3,86259.394123
0.918635,3,86262.553133
0.90324,3,86290.844947
0.956113,3,86296.264104
0.944613,3,86299.227693
0.921394,3,86302.638699
0.918415,3,86303.622106
0.922699,3,86310.866844
0.973227,3,86313.221457
0.946943,3,86315.966639
0.830438,3,86321.414934
0.918608,3,86321.512272
0.920509,3,86321.606662
0.960195,3,86321.699428
0.929144,3,86321.792086
0.946943,3,86324.58415
0.0,1,86381.049943
0.981265,3,86384.406284
0.980087,3,86386.835613
0.973052,3,86390.609515
0.889862,3,86394.46958
0.942402,3,86394.562891
0.0,3,86459.622406
0.912095,3,86462.932914
0.0,1,86518.904398
0.979059,3,86521.431197
0.972468,3,86524.173821
0.979353,3,86526.667035
0.979059,3,86529.238784
0.757866,4,86529.654386
0.956113,3,86535.040987
0.9982,4,86539.205747
0.829392,3,86544.542521
0.755709,3,86551.911777
0.97759,3,86554.564842
0.90202,3,86558.232203
0.987559,3,86558.317563
0.907862,4,86561.992338
0.913056,3,86570.841326
0.927559,3,86574.848484
0.966067,3,86579.757133
0.925194,3,86580.889463
0.0,19,86706.646098
0.94368,4,86712.052578
0.970106,3,86716.830665
0.967373,3,86719.524879
0.967373,3,86722.576738
0.969873,3,86724.897192
0.976124,3,86727.436491
0.952246,3,86733.38071
0.0,10,86865.143459
0.953504,3,86867.79794
0.988123,3,86867.880168
0.95379,3,86870.609278
0.974629,3,86872.966949
0.931185,3,86875.955877
0.894922,3,86876.07569
0.86476,3,86876.185836
0.96375,3,86883.78793
0.981146,3,86886.046921
0.940653,3,86886.672186
0.916098,3,86886.79092
0.947257,3,86892.736924
0.932888,3,86895.515307
0.979059,3,86898.020418
0.857273,3,86908.455994
0.973227,3,86910.7694
0.944613,3,86913.750273
0.0,15,87157.978459
0.979646,3,87161.138278
0.989697,3,87163.758949
0.967373,3,87166.790329
0.952246,3,87172.766231
0.958556,3,87177.85897
0.958699,3,87180.459581
0.0,1,87236.353125
0.95988,3,87238.924454
0.946318,3,87241.721935
0.972614,3,87244.246735
0.962593,3,87249.423845
0.913056,3,87251.983695
0.993417,3,87254.318849
0.966238,3,87256.388424
0.916289,3,87259.086106
0.988064,3,87261.750213
0.0,1,87317.860042
0.986286,3,87322.815295
0.939383,3,87325.781114
0.982739,3,87330.507443
0.858138,3,87331.565162
0.970221,3,87331.656995
0.986523,3,87333.898326
0.973929,3,87337.154261
0.993119,3,87339.216424
0.979059,3,87341.685971
0.99491,3,87343.77084
0.922833,3,87343.86134
0.984659,3,87349.03002
0.996404,3,87351.056845
0.933285,3,87354.288521
0.963199,3,87356.738793
0.95988,3,87359.260022
0.952246,3,87363.092058
0.976593,3,87365.38483
0.97627,3,87370.962992
0.819129,4,87376.547809
0.961727,3,87379.519351
0.97759,3,87384.386427
0.973052,3,87388.145504
0.778608,3,87394.83809
0.933224,3,87394.927933
0.972614,3,87399.765285
0.94612,3,87405.530761
0.90324,3,87445.272025
0.892726,4,87467.673743
0.96375,3,87473.398885
0.0,3,87534.573075
0.933224,3,87534.677353
0.917175,3,87538.277566
0.962737,3,87543.533278
0.979059,3,87546.171233
0.987916,3,87548.403828
0.904597,3,87553.822509
0.973227,3,87556.200382
0.989875,3,87558.387203
0.944669,3,87564.029911
0.962593,3,87566.693729
0.972614,3,87569.167055
0.934181,3,87572.150276
0.959419,3,87577.365862
0.991332,3,87581.791221
0.882471,3,87585.231731
0.952989,3,87587.90018
0.963199,3,87590.38388
0.943368,3,87593.159428
0.972176,3,87596.382586
0.9299,3,87599.467103
0.921394,3,87602.874419
0.942176,3,87602.967204
0.883899,3,87607.035563
0.857273,3,87615.643185
0.881853,3,87615.739366
0.881669,3,87615.862249
0.758253,7,87618.393717
0.942236,3,87621.587978
0.929144,3,87621.68147
0.944613,3,87624.575522
0.961727,3,87630.37444
0.0,3,87687.255429
0.947367,3,87687.357765
0.855052,3,87687.452033
0.957262,3,87690.371682
0.99491,3,87692.385285
0.93831,3,87692.476555
0.984659,3,87695.670465
0.924778,3,87698.898811
0.981265,3,87701.963806
0.987916,3,87706.521962
0.979059,3,87709.105372
0.793062,3,87715.333809
0.918635,3,87718.55278
0.915497,3,87721.828474
0.917865,3,87723.366505
0.829392,3,87728.814325
0.882471,3,87734.438046
0.931325,4,87749.148536
0.946318,3,87751.933135
0.989697,3,87754.554371
0.979353,3,87756.874078
0.959275,3,87759.655973
0.988271,3,87761.862122
0.993119,3,87766.093096
0.99491,3,87768.154234
0.938338,3,87768.257065
0.977884,3,87774.618131
0.0,6,87838.351707
0.984659,3,87843.738725
0.984659,3,87849.030702
0.936372,3,87855.213277
0.940428,3,87858.097955
0.996404,3,87860.102311
0.918635,3,87861.008426
0.969262,3,87863.423602
0.934742,4,87866.398455
0.841665,6,87876.473476
0.957262,3,87879.493701
0.892857,3,87883.481313
0.952246,3,87889.367798
0.857273,3,87897.562582
0.944669,3,87900.634527
0.895217,3,87900.884985
0.934125,3,87904.206042
0.991332,3,87908.687815
0.933146,3,87916.743877
0.980676,3,87918.997845
0.920509,3,87919.092312
0.953733,3,87921.677117
0.936536,3,87924.102156
0.99491,3,87928.25744
0.921591,3,87931.459418
0.863489,3,87936.305465
0.920454,3,87936.398997
0.967373,3,87939.094467
0.0,1,87994.977931
0.891387,5,88018.643098
0.906037,3,88022.065415
0.894922,3,88022.316777
0.0,1,88078.30917
0.946943,3,88081.057778
0.981265,3,88084.422342
0.910421,3,88084.513825
0.961727,3,88090.298219
0.892913,3,88094.232836
0.993119,3,88096.365723
0.97759,3,88098.882517
0.982887,3,88101.714973
0.86339,3,88106.39901
0.894224,3,88110.430842
0.97466,3,88114.093468
0.821418,3,88119.414579
0.965922,3,88122.092161
0.983123,3,88124.385344
0.943906,3,88127.145516
0.931435,3,88130.245467
0.934629,3,88133.311872
0.981265,3,88138.516063
0.99297,3,88138.480288
0.939383,3,88141.452559
0.929929,3,88144.785972
0.913056,3,88153.670258
0.979059,3,88158.561516
0.979059,3,88163.435232
0.910865,3,88168.477146
0.973929,3,88171.704898
0.898778,3,88180.088718
0.99491,3,88184.20227
0.989697,3,88186.873692
0.99491,3,88190.98546
0.927753,3,88194.091432
0.99297,3,88194.071493
0.957376,3,88194.157759
0.967373,3,88199.395374
0.965922,3,88204.520145
0.867781,3,88208.896496
0.8946,3,88208.991942
0.959419,3,88214.313771
0.0,1,88270.586834
0.984274,3,88270.69152
0.909225,3,88282.131596
0.821418,3,88287.501108
0.934573,3,88290.430758
0.888395,3,88294.414432
0.989548,3,88298.830279
0.903512,3,88304.755338
0.955969,3,88307.616822
0.894388,3,88311.30234
0.942743,4,88314.516701
0.0,8,88411.74373
0.98327,3,88414.053277
0.97466,3,88417.498668
0.892913,3,88421.344694
0.0,2,88481.770356
0.95988,3,88484.333587
0.918608,3,88484.531633
0.979646,3,88489.953245
0.98451,3,88492.044639
0.865357,3,88492.143634
0.928117,3,88498.750235
0.924556,3,88499.644216
0.969698,3,88505.798195
0.966067,3,88508.246575
0.995238,4,88512.342503
0.0,1,88568.212295
0.962737,3,88570.863258
0.93328,3,88570.956772
0.771311,3,88587.094926
0.965369,3,88587.281713
0.966181,3,88592.125013
0.9299,3,88595.198574
0.921812,4,88598.449066
0.898937,3,88602.205597
0.0,52,89082.729454
0.989697,3,89087.160129
0.873239,3,89087.28821
0.793062,3,89093.539444
0.972468,3,89096.148897
0.94999,3,89098.7785
0.794968,3,89105.230344
0.931185,3,89108.192171
0.946318,3,89110.98828
0.972468,3,89113.84554
0.991332,3,89118.22762
0.44019,3,89118.437856
0.873239,3,89118.537043
0.898937,3,89122.256903
0.867781,3,89126.804288
0.989697,3,89129.118797
0.97627,3,89132.399647
0.0,9,89257.775509
0.920347,3,89264.902394
0.916098,3,89264.995323
0.882471,3,89275.626697
0.921394,3,89279.06162
0.979499,3,89281.480033
0.972176,3,89284.683426
0.940653,3,89287.543422
0.971301,3,89291.220622
0.830264,3,89296.707971
0.927753,3,89299.808933
0.0,2,89356.152935
0.947257,3,89359.092577
0.863489,3,89361.657688
0.950531,3,89364.389413
0.950446,3,89367.051416
0.857273,3,89372.605029
0.979059,3,89377.512327
0.98451,3,89377.612524
0.743008,8,89397.623196
0.79311,3,89403.958165
0.942402,3,89404.064803
0.969262,3,89406.359794
0.991481,3,89408.672058
0.964472,3,89411.244763
0.866142,3,89415.729233
0.789736,4,89419.998265
0.961727,3,89425.764081
0.0,4,89530.368644
0.918635,3,89533.522924
0.989697,3,89537.810553
0.913022,3,89537.903585
0.921812,3,89541.079329
0.95379,3,89543.794152
0.963457,3,89543.886109
0.995208,4,89545.963408
0.961118,3,89546.086719
0.951961,3,89552.147472
0.939611,3,89556.985755
0.829367,3,89562.619242
0.969262,3,89565.012613
0.977884,3,89571.408629
0.909798,3,89574.780834
0.983919,3,89577.051168
0.95723,3,89579.274442
0.913056,3,89585.759202
0.891305,3,89589.930073
0.754871,8,89605.06634
0.929929,3,89611.542323
0.973227,3,89613.940591
0.946943,3,89616.537132
0.97759,3,89619.10942
0.979059,3,89623.939752
0.963575,3,89626.545003
0.912506,3,89640.943569
0.996404,3,89645.021288
0.993119,3,89648.960469
0.991987,3,89649.049164
0.986138,3,89651.246198
0.921591,3,89654.681881
0.972176,3,89658.011344
0.917865,3,89661.862113
0.939465,4,89661.984648
0.929339,3,89662.076912
0.972468,3,89664.744323
0.932445,3,89669.634297
0.922254,3,89672.644554
0.972468,3,89675.330256
0.922473,3,89675.561291
0.982887,3,89680.106975
0.922254,3,89683.308058
0.911219,3,89686.875601
0.963199,3,89689.35735
0.94999,3,89691.960633
0.980411,3,89694.199517
0.90324,3,89737.450383
0.876421,3,89741.663685
0.969262,3,89746.692972
0.974075,3,89750.121711
0.0,4,89855.930511
0.889516,5,89876.98128
0.892726,5,89897.478937
0.970106,3,89900.024538
0.962593,3,89905.270165
0.986523,3,89907.543954
0.995298,3,89907.618538
0.932445,3,89914.854132
0.771311,3,89922.366862
0.939611,3,89929.447727
0.979059,3,89934.298483
0.966067,3,89939.399853
0.989548,3,89941.69219
0.885359,3,89943.369485
0.891387,4,89968.993522
0.982739,3,89971.545031
0.979059,3,89976.49455
0.910865,3,89983.630393
0.907862,3,89987.4245
0.885359,3,89991.424322
0.87995,5,89999.490152
0.945209,3,90000.408233
