#{"t_start": 1789501611.0506365, "env_id": "None"}
r,l,t
0.949492,3,37488.323231
0.939197,4,37491.322461
0.687481,4,37491.446544
0.913735,8,37491.668953
0.80066,5,37500.689276
0.361031,7,37514.890862
0.976849,4,37520.432958
0.831603,3,37524.147316
0.259548,11,37555.629137
0.823387,5,37555.79794
0.781638,12,37562.485056
0.768816,4,37568.36441
0.760309,26,37589.408167
0.718555,5,37601.412689
0.983985,4,37603.594063
0.277558,5,37624.983249
0.863515,5,37625.153365
0.985872,3,37629.336673
0.922563,5,37629.453828
0.834637,4,37632.250475
0.778036,14,37639.457016
0.0,9,37749.656076
0.882485,9,37757.958566
0.898139,10,37765.75434
0.984875,7,37771.181327
0.854242,5,37771.322261
0.980113,3,37773.484224
0.885416,10,37778.701615
0.658454,3,37793.796889
0.772376,5,37798.49235
0.888536,12,37806.240964
0.735221,5,37806.385789
0.930441,4,37809.629211
0.85306,4,37813.470202
0.684177,5,37818.971849
0.806717,4,37819.071651
0.865787,6,37823.481563
0.608998,9,37824.515573
0.356204,6,37839.590052
0.839148,6,37842.381349
0.93891,11,37842.623585
0.0,10,38055.089481
0.964161,4,38057.809135
0.978282,5,38063.278195
0.0,54,38473.713942
0.99275,4,38475.772373
0.912229,9,38476.011983
0.998798,5,38476.118412
0.833236,6,38480.06507
0.802969,7,38480.246371
0.64126,11,38493.431705
0.940598,3,38495.670818
0.721186,18,38517.667618
0.492071,7,38529.417699
0.912435,5,38534.733761
0.600572,4,38543.692629
0.240115,3,38559.488427
0.815621,4,38559.581235
0.960524,4,38562.043482
0.958217,4,38564.471587
0.387089,32,38585.731979
0.801454,4,38588.225195
0.250473,12,38608.307284
0.930047,4,38610.933971
0.595947,5,38617.389012
0.951771,5,38617.501264
0.982403,3,38619.567119
0.820811,5,38630.002058
0.941851,5,38632.395561
0.792025,5,38640.684935
0.80477,9,38651.053679
0.855138,4,38655.399118
0.821246,7,38658.284364
0.861934,8,38660.931459
0.737698,11,38661.261096
0.896716,4,38668.110781
0.880935,3,38672.448592
0.918361,4,38672.56741
0.89361,3,38672.63625
0.961948,5,38678.301214
0.909837,3,38681.570673
0.840098,7,38686.506119
0.747074,5,38692.981766
0.636855,4,38706.958571
0.672625,5,38707.162768
0.90611,3,38709.756316
0.701723,5,38720.558822
0.854426,3,38725.923691
0.780395,4,38726.028828
0.897139,5,38730.324537
0.998849,5,38734.193494
0.972932,8,38739.898668
0.120728,4,38772.572991
0.605424,8,38781.561032
0.830118,9,38786.751715
0.907012,5,38796.028756
0.236676,5,38796.181867
0.998395,3,38800.015418
0.882619,6,38803.576045
0.927805,4,38806.708329
0.90325,3,38811.674763
0.907521,3,38814.403708
0.86146,20,38826.181173
0.0,25,38942.766105
0.91888,8,38953.45063
0.506835,7,38953.846726
0.766693,3,38957.950344
0.489,9,38958.484917
0.356977,8,38968.336613
0.798028,6,38971.285784
0.64878,4,38979.772017
0.918629,5,38986.335707
0.0,52,39329.651409
0.227399,12,39335.941445
0.93584,3,39341.310198
0.834728,6,39343.648215
0.608988,9,39356.981813
0.87765,5,39361.522898
0.0,3,39468.091786
0.792429,3,39474.490077
0.0,15,39654.40767
0.84594,3,39663.377244
0.686562,5,39671.048079
0.942637,3,39673.950355
0.978819,4,39676.144337
0.233879,29,39699.209155
0.820353,4,39701.742029
0.868817,8,39701.949157
0.881173,3,39705.029891
0.949444,3,39705.10537
0.717682,5,39705.222453
0.744244,7,39711.768088
0.852663,10,39724.225192
0.0,6,39786.658126
0.887465,6,39793.450069
0.893952,3,39796.251992
0.896581,3,39798.765104
0.816753,5,39803.163804
0.0,4,39866.465328
0.892311,5,39872.766388
0.948995,7,39875.139174
0.0,4,39972.102528
0.621073,8,40358.194733
0.998382,3,40358.262933
0.805301,13,40358.596614
0.955542,3,40363.111175
0.937651,3,40366.291414
0.789179,3,40374.778407
0.325464,5,40390.37616
0.808916,7,40398.453747
0.0,11,40401.74229
0.690536,9,40414.292893
0.991261,3,40416.38527
0.843939,7,40423.051121
0.0,18,40553.990499
0.728058,5,40554.16644
0.55308,14,40565.511631
0.831603,4,40569.356378
0.880883,4,40573.530831
0.949492,3,40576.039331
0.939535,4,40580.707025
0.946063,5,40584.24127
0.804775,4,40589.805001
0.91992,4,40592.582334
0.939438,3,40592.656273
0.994272,5,40592.765174
0.980808,3,40597.182653
0.959139,4,40599.716792
0.748295,8,40613.119081
0.690572,3,40622.105877
0.834807,11,40629.490471
0.887193,4,40633.994375
0.419993,5,40643.752706
0.873032,10,40658.604717
0.793769,7,40669.365569
0.986261,3,40673.513588
1e-06,12,40675.829441
0.441454,10,40695.83596
0.882664,4,40695.920275
0.906914,5,40698.573242
0.739056,7,40702.22627
0.525003,20,40720.750433
0.84851,8,40731.395824
0.998395,3,40733.284635
0.936168,6,40738.589267
0.758479,8,40744.152434
0.378561,11,40759.294581
0.238679,10,40782.49096
0.691813,4,40790.024443
0.120728,5,40814.604847
0.99563,3,40816.753034
0.879131,4,40821.281934
0.714488,8,40834.596436
0.197879,8,40834.881021
0.007471,13,40880.878567
0.513301,5,40896.159596
0.959119,3,40898.602827
0.792429,3,40905.041811
0.52606,9,40916.75253
0.889443,5,40919.689997
0.700143,16,40923.543031
0.143714,6,40952.979399
0.737933,7,40962.157553
0.825955,3,40965.742435
0.987613,4,40967.915261
0.998249,3,40969.809078
0.918997,3,40969.884536
0.966034,3,40972.191697
0.932325,4,40978.026428
0.716357,7,40985.68685
0.904633,3,40988.854413
0.89361,6,40991.540361
0.414325,10,41003.838146
0.783114,6,41012.292184
0.0,14,41115.345882
0.924352,8,41122.288884
0.727728,6,41128.130054
0.802881,24,41137.806489
0.342971,10,41155.452928
0.32365,9,41197.388935
0.997834,3,41197.450096
0.89002,12,41204.492733
0.389983,4,41209.628004
0.75134,7,41209.795298
0.949436,3,41212.366656
0.793065,8,41218.632559
0.878304,4,41218.725289
0.934518,3,41223.947138
0.925427,8,41227.590921
0.328943,5,41252.451137
0.802902,8,41266.049071
0.865302,4,41270.406956
0.829782,11,41275.126951
0.0,4,41347.840062
0.887137,6,41348.002042
0.869778,3,41352.137828
0.573365,16,41355.376827
0.984762,3,41357.523702
0.848305,6,41357.961305
0.876889,5,41362.574197
0.758331,12,41374.111238
0.860371,6,41374.286207
0.657281,9,41389.549422
0.895178,4,41396.512851
0.973847,3,41398.928709
0.0,4,41459.560645
0.960524,3,41462.047768
0.71366,3,41470.266918
0.759667,9,41476.288984
0.7373,5,41480.358201
0.93584,3,41485.756531
0.663793,6,41490.133875
0.908116,6,41492.786084
0.0,40,41915.519003
0.935351,5,41918.31752
0.90258,7,41918.483161
0.877565,14,41934.414528
0.250036,5,41939.441682
0.97737,5,41943.076458
0.802827,5,41943.211367
0.257925,4,41963.533771
0.616182,5,41963.717553
0.971179,6,41967.175442
0.871592,4,41971.816107
0.499186,13,41999.815777
0.993283,3,41999.882697
0.994315,3,42001.856999
0.0,9,42112.823841
0.68334,5,42120.036062
0.701166,3,42128.119662
0.809935,3,42134.198114
0.966034,4,42138.654089
0.484057,7,42139.072849
0.89,4,42141.739897
0.871284,8,42150.975165
0.866297,4,42154.60299
0.553797,7,42165.098154
0.847927,14,42181.648966
0.600572,3,42190.507466
0.960524,3,42192.943416
0.986876,3,42193.005194
0.936566,4,42196.044703
0.982282,3,42198.179341
0.676502,5,42198.32942
0.731929,24,42226.80687
5e-06,7,42229.216727
0.841859,18,42238.356419
0.905533,4,42238.455325
0.868626,3,42238.542599
0.748799,5,42245.664889
0.0,10,42375.41134
0.824621,7,42383.230011
0.949666,3,42385.633312
0.071663,3,42415.766491
0.896934,5,42418.259743
0.923672,5,42423.644559
0.779976,4,42427.957551
0.227326,5,42449.293304
0.541952,10,42458.148588
0.773042,5,42463.962958
0.964298,4,42468.643325
0.432319,7,42488.233852
0.507285,6,42495.570453
0.85086,5,42498.173801
0.943544,4,42502.850837
0.953243,6,42502.988149
0.710672,4,42507.723599
0.930441,3,42511.070754
0.665598,9,42519.097706
0.919906,4,42521.868812
0.94865,4,42521.952334
0.943544,5,42524.605338
0.998249,3,42528.487856
0.87929,11,42533.124269
0.86452,5,42535.885573
0.912292,3,42541.418624
0.878154,7,42550.853769
0.93336,4,42550.952888
0.55065,8,42564.268217
0.0,6,42625.05855
0.894937,11,42630.613224
0.71366,3,42638.961578
0.800433,7,42642.310812
0.909837,3,42647.941194
0.92261,3,42653.221765
0.64716,7,42653.567364
0.908499,3,42657.22525
0.282825,9,42673.120255
0.937947,8,42673.421779
0.0,3,42734.421615
0.614677,4,42734.550862
0.979919,4,42734.643732
0.0,9,42738.598339
0.866614,5,42738.754003
0.909837,3,42744.324209
0.909837,4,42747.683711
0.955878,4,42750.098993
0.908986,5,42754.005022
0.894448,3,42756.867385
0.489729,4,42769.269291
0.47277,14,42810.779118
0.544041,5,42815.65872
0.598744,5,42829.1212
0.0,5,42892.012979
0.887137,4,42892.138737
0.853515,6,42892.322773
0.921565,5,42892.460327
0.966034,4,42894.794969
0.904732,7,42901.702201
0.0,10,43023.328431
0.855341,5,43031.022757
0.227326,6,43052.810437
0.829543,5,43056.851267
0.941451,4,43059.650979
0.89796,3,43059.724928
0.765446,13,43068.264108
0.879589,4,43074.904635
0.810899,6,43077.745929
0.838379,3,43084.310629
0.963243,7,43086.942367
0.48825,4,43099.945813
0.952918,4,43102.679236
0.333613,25,43134.370492
0.787139,3,43139.202586
0.868951,3,43139.287389
0.878659,5,43143.633078
0.612976,7,43148.087996
0.809099,3,43154.62535
0.932496,3,43154.725003
0.863614,22,43162.848137
0.697362,9,43170.779329
0.71366,3,43179.056919
0.4284,22,43218.95491
0.614735,7,43231.148952
0.983985,3,43233.301708
0.964161,3,43235.946491
0.932734,3,43238.33866
0.156243,13,43251.59259
0.978239,4,43251.684131
0.791448,3,43262.281104
0.977351,3,43266.610471
0.0,4,43363.532438
0.756816,3,43368.372952
0.969917,5,43371.872283
0.0,27,43581.960116
0.711092,11,43593.295935
0.904378,7,43595.758386
0.977351,3,43597.951783
0.82886,7,43600.647879
0.949492,4,43605.330344
0.889624,6,43609.079399
0.738847,5,43616.646962
0.930047,3,43619.369685
0.337202,23,43648.112053
0.868951,3,43648.197269
0.47561,7,43648.497624
0.852175,7,43648.680704
0.753481,5,43654.00044
0.894877,3,43654.075497
0.879131,4,43658.457821
0.0,16,43720.671553
0.949492,3,43723.177552
0.693194,8,43734.647542
0.337038,16,43761.924491
0.60765,4,43774.79173
0.703761,4,43785.023012
0.774883,7,43794.344812
0.973041,3,43794.412581
0.880935,4,43798.771284
0.802383,8,43804.211449
0.393436,7,43804.534037
0.752782,8,43807.049693
0.0,8,43871.01932
0.887775,5,43874.649591
0.94354,5,43878.351654
0.990374,3,43878.417088
0.885374,5,43880.909893
0.538379,6,43891.927276
0.968771,3,43891.993287
0.964298,3,43894.419691
0.770771,4,43899.673124
0.89361,5,43902.330486
0.871515,4,43906.852422
0.932963,4,43913.020122
0.784358,4,43919.132908
0.701122,6,43927.46785
0.800083,5,43932.935402
0.0,10,43980.931721
0.0,30,44097.900808
0.794944,5,44102.759612
0.987613,3,44104.922932
0.819868,8,44105.181577
0.861307,8,44111.865656
0.771072,6,44120.587824
0.035196,24,44143.81443
0.782382,7,44146.26001
0.0,10,44285.740216
0.0,5,44332.693503
0.891313,4,44335.00418
0.853268,5,44340.095461
0.902151,7,44349.641448
0.348987,19,44355.442459
0.372983,17,44372.487018
0.513197,5,44372.776687
0.380244,9,44397.994787
0.227326,3,44419.169873
0.603545,6,44428.098328
0.103002,11,44498.351274
0.34832,4,44498.560648
0.706365,4,44506.06219
0.831522,3,44509.874024
0.437906,6,44510.098273
0.914102,4,44514.344413
0.943544,3,44902.641118
0.929774,6,44904.937631
0.869034,6,44905.10193
0.809099,3,44911.642935
0.0,2,44988.865067
0.722734,5,45004.06717
0.949436,3,45006.584397
0.842251,4,45009.364446
0.909837,3,45012.697948
0.339027,5,45012.968391
0.766835,4,45013.077022
0.343402,11,45041.966003
0.58499,4,45049.024128
0.954218,4,45055.121175
0.360476,14,45072.189835
0.94159,5,45077.455188
0.0,19,45149.486396
0.894297,3,45149.572706
0.841782,6,45157.61889
0.753538,5,45165.889128
0.923281,5,45168.866772
0.342935,26,45206.702138
0.836494,5,45206.82068
0.0199,38,45428.511343
0.773659,6,45434.853096
0.934441,5,45438.79794
0.463971,5,45451.108446
0.77658,9,45456.461942
0.860101,4,45460.583338
0.874808,5,45463.638852
0.708108,10,45472.524435
0.808916,5,45481.14191
0.954117,5,45486.191465
0.967335,3,45490.93822
0.876933,8,45493.859096
0.439233,5,45498.82594
0.982795,5,45498.935827
0.913425,4,45502.065215
0.860046,4,45509.532548
0.931712,6,45509.691141
0.939197,3,45512.690549
0.0,27,45518.516999
0.751764,13,45519.772727
0.850941,5,45522.653965
0.816254,8,45531.256191
0.965775,4,45531.344691
0.904732,13,45551.899762
0.86814,6,45561.31929
0.902714,4,45565.71388
0.835451,6,45570.600379
0.79726,4,45570.696804
0.845366,3,45574.391356
0.978717,4,45577.720199
0.623587,6,45577.98102
1.2e-05,22,45693.632454
0.943099,3,45696.588737
0.880749,4,45699.261079
0.996237,3,45703.331963
0.810638,5,45703.4726
0.1239,7,45704.254991
0.699817,4,45712.877936
0.795079,6,45717.410073
0.767992,6,45723.17729
0.893952,3,45725.979527
0.554174,5,45737.681942
0.88931,4,45737.797675
0.585547,10,45747.371423
0.949666,5,45749.938256
0.866297,3,45753.57567
0.892374,3,45758.903226
0.983985,3,45763.157115
0.848381,5,45768.16903
0.963446,5,45774.091085
0.942637,3,45777.001396
0.962136,4,45779.244648
0.974171,4,45779.33157
0.937331,6,45783.763074
0.769501,3,45788.693303
0.789934,5,45792.1474
0.880942,3,45796.505977
0.967958,3,45801.131392
0.998849,4,45805.189127
0.606287,4,45814.575166
0.855707,4,45814.663643
0.980153,3,45816.931388
0.829468,4,45822.087302
0.902223,4,45826.255213
0.880942,3,45830.619534
0.789056,7,45846.233738
0.735735,7,45851.99105
0.765722,6,45860.96503
0.881589,5,45863.447365
0.636855,3,45877.643665
0.964298,3,45880.381123
0.812969,4,45880.492065
0.782877,4,45886.73395
0.732636,7,45895.75926
0.173866,4,45920.589187
0.952262,3,45920.659648
0.871284,5,45924.473444
0.963163,4,45930.739545
0.478142,10,45946.602921
0.801153,3,45952.299891
0.904633,5,45955.28094
0.649729,7,45955.476612
0.998395,3,45957.46101
0.269496,15,45957.945809
0.797083,5,45963.582218
0.964161,3,45966.392422
0.812327,17,45988.658468
0.610508,5,46012.891537
0.0,5,46074.352194
0.764369,15,46078.305262
0.904633,4,46081.683232
0.735937,4,46098.19186
0.909837,3,46103.809417
0.315352,12,46133.35165
0.511373,6,46148.991852
0.7013,6,46155.305527
0.752471,8,46155.66904
0.838379,5,46162.427446
0.997258,3,46164.446254
0.777104,4,46167.162641
0.931421,5,46167.290582
0.554174,4,46179.476368
0.904671,5,46182.944371
0.980458,3,46183.009471
0.878177,3,46186.84819
0.825073,6,46191.831009
0.476453,6,46208.666375
0.820811,5,46216.714104
0.990233,3,46220.78623
0.317137,10,46266.706402
0.879343,4,46271.402734
0.909837,3,46276.934371
0.898419,3,46282.085665
0.133725,10,46315.913267
0.800673,5,46316.037272
0.904633,3,46319.141474
0.989644,3,46319.210546
0.893952,5,46324.678142
0.0,3,46385.502513
0.855671,5,46390.442379
0.939535,3,46393.03442
0.977351,3,46397.384194
0.926421,3,46403.444698
0.808916,5,46411.397199
0.595947,3,46420.365865
0.425644,10,46434.879494
0.612389,4,46435.067079
0.690572,5,46448.741674
0.893952,3,46451.606269
0.818654,4,46455.126937
0.949839,7,46465.616175
0.860371,4,46465.732694
0.894885,4,46471.163618
0.782377,8,46491.356915
0.693474,7,46504.872527
0.974418,6,46507.054896
0.80008,5,46512.67721
0.545456,6,46517.54021
0.84881,3,46524.096467
0.374419,24,46550.532058
0.935293,4,46556.652414
0.998395,5,46558.605374
0.0,14,46607.977538
0.887775,4,46614.85103
0.957191,3,46617.285796
0.759555,4,46621.991835
0.754464,4,46627.8136
0.707826,4,46636.50991
0.933209,4,46642.870827
0.942889,3,46642.947585
0.0,8,46705.892499
0.990233,3,46707.952984
0.799497,4,46716.574685
0.807405,16,46731.96553
0.120728,4,46756.5642
0.924505,3,46759.237993
0.920699,4,46763.173837
0.287058,4,46783.659027
0.8927,5,46790.255776
0.808916,7,46798.251325
0.921537,6,46802.202089
0.610208,4,46802.311423
0.95882,3,46802.378862
0.833236,4,46806.24324
0.909652,5,46806.361764
0.983985,3,46808.539797
0.924352,7,46816.956264
0.0,5,46900.797305
0.640439,7,46908.7513
0.831207,5,46916.73008
0.726608,4,46923.424841
0.879131,4,46927.970461
0.861451,4,46928.064204
0.949492,3,46932.706255
0.348639,8,46949.292221
0.941245,3,46949.368437
0.845988,3,46953.987933
0.880942,3,46958.295931
0.804763,4,46962.740412
0.947996,3,46965.304725
0.983985,3,46969.649463
0.772368,3,46976.056524
0.402571,9,46993.393582
0.0,3,47053.924765
0.823208,5,47054.051778
0.989657,3,47056.005937
0.68077,5,47056.320176
0.898339,5,47060.7018
0.690095,3,47073.86849
0.441185,4,47085.218085
0.928393,5,47085.327246
0.898339,4,47088.644822
0.99146,5,47090.678286
0.867728,4,47094.347789
0.882114,10,47097.184013
0.859162,8,47106.687718
0.878878,4,47109.039501
0.539507,7,47121.361103
0.327588,24,47144.986794
0.0,28,47225.167423
0.315352,4,47247.32419
0.791967,3,47251.223059
0.892085,5,47258.085664
0.990494,3,47260.205538
0.393675,4,47276.104498
0.554174,5,47288.313386
0.8645,4,47296.688784
0.766693,4,47301.016958
0.977351,3,47303.233689
0.120728,4,47328.495582
0.74419,4,47332.672225
0.942637,3,47335.815808
0.738922,6,47340.181097
0.885416,3,47343.59067
0.0,8,47409.871121
0.906466,4,47412.402826
0.0,18,47546.583936
0.0,12,47635.347009
0.91805,5,47638.389838
0.817243,3,47645.497903
0.79631,6,47645.654836
0.756816,5,47653.769186
0.895898,7,47653.949863
0.8645,6,47662.265999
0.810782,6,47662.432188
0.0,4,47723.033163
0.530537,10,47743.671184
0.412888,7,47769.7419
0.767001,5,47775.73769
0.919177,4,47775.83707
0.985872,3,47779.9666
0.786896,3,47786.59542
0.820887,4,47792.365496
0.877565,8,47802.595558
0.983985,5,47806.84923
0.909837,3,47810.18787
0.909837,3,47813.530016
0.547699,11,47824.066673
0.939197,4,47826.925624
0.877074,6,47827.074854
0.314952,4,47845.478364
0.693524,4,47853.884189
0.959524,10,47861.707485
0.0,1,47922.301748
0.880134,7,47925.870479
0.929032,3,47928.889134
0.635367,8,47940.016053
0.727148,7,47945.221433
0.100914,8,47975.189515
0.885416,5,47978.210112
0.78156,7,47986.89792
0.884055,3,47991.319679
0.370594,6,48000.276232
0.859384,5,48009.287562
0.0,13,48149.190447
0.731107,4,48155.147114
0.969708,7,48157.767266
0.394236,8,48168.653946
0.723627,23,48190.951433
0.0,8,48254.472212
0.977732,3,48256.783239
0.675261,5,48268.266665
0.714445,7,48268.453456
0.86897,5,48276.902002
0.699339,6,48286.996939
0.890319,6,48287.150248
0.817598,5,48292.906639
0.976934,3,48295.155588
0.38545,4,48295.309411
0.979769,4,48297.432949
0.878838,8,48301.926741
0.817243,4,48305.99671
0.131983,4,48330.525648
0.957284,4,48330.619843
0.894885,4,48335.944076
0.774549,6,48343.212522
0.0,13,48386.881002
0.95456,3,48386.957941
0.0,1,48447.668885
0.989804,5,48449.562015
0.7413,4,48455.341784
0.85776,7,48465.049886
0.887775,3,48468.61743
0.066412,4,48501.202967
0.789179,4,48509.86671
0.8018,6,48515.239059
0.92295,4,48515.326377
0.418356,32,48550.863221
0.960514,3,48553.511852
0.841613,7,48553.702104
0.432512,3,48565.845775
0.768106,13,48568.833263
0.901724,4,48571.484769
0.749624,4,48571.623384
0.0,32,48743.832728
0.0,6,48844.297271
0.944987,5,48844.425386
0.101201,17,48926.488887
0.0,8,48990.132811
0.934365,5,48993.319801
0.905045,7,49000.356618
0.993953,3,49002.363787
0.0,62,49312.8392
0.919492,3,49316.121089
0.949444,4,49316.220696
0.55308,6,49324.086448
0.0,26,49584.698921
0.970224,5,49584.81914
